178.01276	-5.6124096
178.40215217	-5.6124096
178.79150738	-5.6124096
179.18082563	3.1255904
179.57010691	4.99801897
179.95935119	7.10450112
180.34855848	7.65062612
180.73772876	-2.49169531
181.12686202	4.29585826
181.51595824	2.18937612
181.90501742	3.90576897
182.29403955	-3.58394531
182.68302461	4.52991183
183.07197259	0.08289397
183.46088348	-14.97455246
183.84975727	0.70703683
184.23859394	-5.45637388
184.6273935	-7.09474888
185.01615592	-0.93133817
185.40488119	1.17514397
185.7935693	2.89153683
186.18222025	5.62216183
186.57083401	1.72126897
186.95941058	-5.92448103
187.34794995	-1.55548103
187.7364521	-2.49169531
188.12491703	-17.00301674
188.51334472	7.4945904
188.90173516	13.42394754
189.29008834	2.0333404
189.67840425	-11.22969531
190.06668288	7.4945904
190.45492421	1.87730469
190.84312823	-13.96032031
191.23129494	-7.7969096
191.61942432	1.95532254
192.00751636	8.89891183
192.39557105	-14.42842746
192.78358838	-20.3577846
193.17156833	4.45189397
193.55951089	3.35964397
193.94741606	-5.53439174
194.33528382	4.68594754
194.72311416	10.61530469
195.11090707	14.43817969
195.49866254	5.70017969
195.88638055	-7.01673103
196.2740611	9.05494754
196.66170417	-13.57023103
197.04930975	1.40919754
197.43687784	-5.30033817
197.82440841	-26.3651596
198.21190146	-12.32194531
198.59935698	9.05494754
198.98677495	-14.19437388
199.37415536	12.4097154
199.76149821	-1.55548103
200.14880348	-11.46374888
200.53607116	-1.00935603
200.92330124	4.13982254
201.3104937	-5.92448103
201.69764854	-7.71889174
202.08476574	14.67223326
202.4718453	6.71441183
202.8588872	15.37439397
203.24589142	-10.05942746
203.63285797	8.27476897
204.01978682	22.86410826
204.40667797	20.28951897
204.7935314	-6.62664174
205.1803471	0.3949654
205.56712507	-3.27187388
205.95386529	-6.7046596
206.34056774	4.99801897
206.72723243	-20.43580246
207.11385932	7.96269754
207.50044843	-1.39944531
207.88699972	-1.32142746
208.2735132	1.40919754
208.65998885	6.48035826
209.04642666	-5.45637388
209.43282662	-10.68357031
209.81918871	-12.39996317
210.20551292	10.14719754
210.59179926	-4.13007031
210.97804769	-8.42105246
211.36425821	4.84198326
211.75043081	12.25367969
212.13656549	-1.86755246
212.52266221	11.55151897
212.90872099	1.01910826
213.29474179	-3.50592746
213.68072462	1.40919754
214.06666946	0.78505469
214.4525763	12.09764397
214.83844513	13.65800112
215.22427594	0.78505469
215.61006871	2.81351897
215.99582343	-0.30719531
216.3815401	3.6717154
216.7672187	13.11187612
217.15285922	1.95532254
217.53846164	1.33117969
217.92402597	1.95532254
218.30955218	8.27476897
218.69504027	4.84198326
219.08049021	-17.15905246
219.46590201	-7.40682031
219.85127566	11.23944754
220.23661112	-4.20808817
220.62190841	5.62216183
221.0071675	8.89891183
221.39238839	5.62216183
221.77757106	-0.22917746
222.16271551	-1.39944531
222.54782171	11.62953683
222.93288967	11.55151897
223.31791936	12.72178683
223.70291077	11.39548326
224.08786391	4.92000112
224.47277874	-11.30771317
224.85765527	-2.25764174
225.24249348	-0.77530246
225.62729336	-10.68357031
226.0120549	-8.73312388
226.39677808	1.79928683
226.7814629	5.8562154
227.16610935	9.75710826
227.55071741	-7.40682031
227.93528706	5.54414397
228.31981831	-5.30033817
228.70431114	8.27476897
229.08876553	12.25367969
229.47318148	-0.1511596
229.85755897	-15.75473103
230.241898	16.62267969
230.62619855	7.4945904
231.01046061	2.73550112
231.39468416	0.70703683
231.77886921	4.45189397
232.16301573	10.2252154
232.54712372	9.91314397
232.93119315	3.59369754
233.31522403	-0.38521317
233.69921635	-8.18699888
234.08317008	-2.64773103
234.46708521	-4.28610603
234.85096175	9.28900112
235.23479967	-8.42105246
235.61859896	3.51567969
236.00235962	-4.05205246
236.38608162	-5.30033817
236.76976497	19.58735826
237.15340964	-5.53439174
237.53701563	2.81351897
237.92058293	0.47298326
238.30411152	-21.05994531
238.68760139	4.2178404
239.07105253	16.70069754
239.45446493	0.55100112
239.83783858	19.82141183
240.22117347	6.79242969
240.60446959	5.62216183
240.98772691	4.99801897
241.37094545	-11.93185603
241.75412517	-10.91762388
242.13726607	-8.73312388
242.52036814	4.99801897
242.90343137	4.06180469
243.28645574	9.36701897
243.66944125	0.47298326
244.05238789	15.92051897
244.43529563	-3.34989174
244.81816447	4.37387612
245.20099441	18.10501897
245.58378542	23.95635826
245.96653749	10.92737612
246.34925063	8.35278683
246.7319248	-0.38521317
247.11456001	-5.76844531
247.49715624	-16.69094531
247.87971348	10.69332254
248.26223171	9.83512612
248.64471093	9.1329654
249.02715113	11.47350112
249.40955229	-17.15905246
249.7919144	1.72126897
250.17423746	-19.18751674
250.55652144	-8.26501674
250.93876635	10.38125112
251.32097215	9.83512612
251.70313886	0.78505469
252.08526645	2.96955469
252.46735491	4.84198326
252.84940423	5.38810826
253.23141441	1.72126897
253.61338542	-10.76158817
253.99531726	13.57998326
254.37720991	5.46612612
254.75906337	0.3949654
255.14087762	10.61530469
255.52265265	-0.61926674
255.90438846	-2.72574888
256.28608502	-8.73312388
256.66774233	-4.20808817
257.04936038	10.38125112
257.43093915	5.46612612
257.81247863	-14.66248103
258.19397882	5.8562154
258.57543969	21.1477154
258.95686125	6.55837612
259.33824347	8.50882254
259.71958635	5.93423326
260.10088988	-4.36412388
260.48215404	-3.81799888
260.86337882	5.46612612
261.24456421	-1.94557031
261.6257102	-4.36412388
262.00681678	-6.39258817
262.38788394	-16.45689174
262.76891166	12.33169754
263.14989994	0.86307254
263.53084876	14.98430469
263.9117581	-3.27187388
264.29262797	-8.26501674
264.67345835	-5.6124096
265.05424923	4.2178404
265.43500059	-0.93133817
265.81571242	4.37387612
266.19638472	-2.64773103
266.57701747	4.84198326
266.95761066	3.04757254
267.33816428	-1.55548103
267.71867831	1.72126897
268.09915275	-17.54914174
268.47958759	-0.46323103
268.85998281	-10.44951674
269.2403384	7.33855469
269.62065435	13.81403683
270.00093065	6.79242969
270.38116729	-3.58394531
270.76136426	-1.39944531
271.14152154	11.70755469
271.52163912	-4.75421317
271.90171699	11.00539397
272.28175515	-0.30719531
272.66175357	6.9484654
273.04171226	-9.35726674
273.42163119	16.38862612
273.80151035	-1.2434096
274.18134974	16.07655469
274.56114934	-9.66933817
274.94090915	0.62901897
275.32062914	11.78557254
275.70030931	7.4945904
276.07994965	19.04123326
276.45955014	-0.93133817
276.83911078	6.71441183
277.21863155	-0.46323103
277.59811244	-9.27924888
277.97755344	-10.99564174
278.35695454	-12.24392746
278.73631573	-8.42105246
279.11563699	12.56575112
279.49491832	10.2252154
279.8741597	6.79242969
280.25336112	3.04757254
280.63252257	-3.89601674
281.01164404	-7.01673103
281.39072552	0.08289397
281.769767	-17.31508817
282.14876846	6.48035826
282.52772989	-8.10898103
282.90665129	-15.4426596
283.28553263	6.71441183
283.66437392	-12.08789174
284.04317513	-17.00301674
284.42193626	-12.94608817
284.8006573	-3.50592746
285.17933823	2.18937612
285.55797904	-7.64087388
285.93657972	3.82775112
286.31514026	0.70703683
286.69366065	0.86307254
287.07214088	0.70703683
287.45058093	6.71441183
287.82898079	1.72126897
288.20734046	3.04757254
