13.16315	0.001001001
15.08742	0.2312312
15.22944	0.4134134
17.00802	0.01201201
21.50086	1
21.54097	0.2982983
21.66276	0.2862863
22.84782	0.007007007
24.1471	0.03903904
24.22925	0.04104104
25.20556	0.04004004
25.32734	0.01501501
25.40526	0.03603604
26.40333	0.06406406
26.50413	0.05805806
27.46053	0.01701702
28.59472	0.05005005
28.66511	0.04804805
30.44409	0.4844845
30.73599	0.8168169
31.50482	0.01801802
31.68932	0.01601602
33.3898	0.008008008
33.45144	0.008008008
33.64686	0.008008008
34.20819	0.1251251
34.3923	0.1121121
34.40591	0.1081081
34.55092	0.07507508
35.25634	0.02302302
35.41164	0.007007007
37.60104	0.1461461
37.67463	0.1421421
37.74687	0.2562563
37.89386	0.3283283
39.22859	0.01101101
39.28205	0.01201201
39.44693	0.005005005
39.53352	0.005005005
39.92249	0.01001001
40.21612	0.004004004
40.30433	0.002002002
41.61416	0.007007007
41.74915	0.001001001
42.45871	0.005005005
42.54258	0.004004004
43.80926	0.4594595
43.89422	0.0990991
44.15117	0.09109109
44.60255	0.008008008
45.33482	0.01501501
45.57072	0.01501501
45.80917	0.01601602
45.85569	0.006006006
45.99833	0.008008008
46.07742	0.01001001
46.25889	0.01001001
46.38906	0.009009009
46.58321	0.08608609
46.67455	0.01801802
46.70508	0.06106107
46.84811	0.009009009
46.91996	0.02002002
47.52153	0.004004004
48.05001	0.01901902
48.27518	0.02002002
49.10757	0.0930931
49.45751	0.06106107
49.49767	0.05205205
49.63588	0.05805806
49.90301	0.008008008
50.10533	0.003003003
50.27968	0.001001001
50.62918	0.002002002
50.7015	0.003003003
51.26933	0.006006006
51.28786	0.002002002
51.50205	0.01001001
52.00912	0.003003003
52.18153	0.004004004
52.42945	0.006006006
52.5397	0.008008008
52.67329	0.008008008
52.96575	0.002002002
53.00875	0.002002002
54.35799	0.08208209
54.57521	0.07707708
55.07964	0.01001001
55.24514	0.002002002
55.59026	0.009009009
55.79584	0.008008008
55.82533	0.002002002
55.92142	0.003003003
55.93624	0.007007007
56.42222	0.002002002
56.51292	0.006006006
56.67998	0.02002002
56.9018	0.01501501
56.92101	0.01601602
57.13706	0.002002002
57.24185	0.005005005
57.50756	0.005005005
58.17932	0.006006006
58.27203	0.005005005
59.0043	0.05105105
59.10812	0.06306306
59.19563	0.06506506
59.24575	0.02602603
59.35048	0.06206207
59.47666	0.003003003
59.5611	0.05305306
59.65427	0.006006006
60.64278	0.004004004
61.01413	0.001001001
61.03639	0.001001001
61.30482	0.001001001
62.07918	0.004004004
62.38078	0.003003003
63.35278	0.02402402
64.01565	0.03103103
64.56274	0.002002002
64.92121	0.001001001
65.00768	0.002002002
65.58355	0.01901902
65.77099	0.006006006
65.92281	0.02102102
65.96483	0.006006006
66.13876	0.02302302
66.19166	0.01501501
66.21814	0.009009009
66.33494	0.01601602
66.334941	0.002002002
66.67725	0.002002002
66.87148	0.001001001
66.87689	0.002002002
67.05604	0.002002002
67.74968	0.02202202
67.79982	0.02202202
68.05734	0.02202202
68.19819	0.01101101
68.27734	0.04504505
68.47038	0.05705706
68.63025	0.01001001
69.28374	0.002002002
69.51242	0.002002002
69.57722	0.003003003
69.70129	0.002002002
69.74274	0.001001001
69.82583	0.005005005
70.13633	0.004004004
70.22646	0.002002002
70.28065	0.005005005
70.3108	0.005005005
70.7053	0.002002002
70.73585	0.006006006
70.91358	0.001001001
70.99358	0.001001001
71.38403	0.004004004
71.79182	0.004004004
72.05803	0.04804805
72.49364	0.01501501
72.52591	0.03603604
72.86979	0.01301301
72.90895	0.002002002
73.01359	0.002002002
73.48193	0.001001001
73.86946	0.002002002
73.89635	0.001001001
74.11903	0.01601602
74.20716	0.01301301
74.53458	0.02602603
74.55514	0.008008008
74.72015	0.01901902
74.8306	0.002002002
74.92754	0.009009009
76.37228	0.01301301
76.49547	0.01401401
76.64825	0.02102102
76.83836	0.004004004
76.91176	0.01301301
77.13289	0.002002002
77.53451	0.002002002
77.6169	0.002002002
77.93326	0.002002002
78.26015	0.002002002
79.09486	0.001001001
79.28308	0.002002002
80.26367	0.01401401
80.44196	0.01301301
80.62929	0.02002002
80.70287	0.001001001
80.99043	0.01801802
82.38656	0.008008008
82.44663	0.001001001
82.54985	0.002002002
82.65337	0.007007007
82.72254	0.009009009
82.78317	0.001001001
82.99182	0.001001001
83.17538	0.002002002
83.26312	0.004004004
84.08032	0.01301301
84.35079	0.01801802
84.48677	0.01701702
84.58681	0.01701702
84.70539	0.01101101
84.7694	0.02102102
84.89775	0.008008008
84.9713	0.006006006
85.10036	0.002002002
85.12806	0.007007007
85.24839	0.02202202
86.07337	0.002002002
86.1208	0.002002002
86.49283	0.003003003
86.87827	0.007007007
86.89765	0.003003003
87.10172	0.008008008
88.70411	0.001001001
90.12313	0.004004004
